"Year","c","chemistry","MWh","chem_share_mwh"
"2016","United States","NMC 532",103.097432529817,0.0204923739497431
"2016","United States","NMC 622",78.8566625959305,0.015674107285622
"2016","Western Europe non EU","NMC 811",1.09924912675408,0.156597117606997
"2016","Western Europe non EU","LMO",3.503,0.499031283833837
"2016","Western Europe non EU","NCA",0.462,0.0658157159952134
"2016","Western Europe non EU","NMC 111",1.35773966779084,0.193421230239735
"2016","Western Europe non EU","NMC 532",0.338613873410698,0.0482383431264884
"2016","Western Europe non EU","NMC 622",0.258997332044383,0.0368963091977297
"2017","Australia","NMC 811",2.33629291312954,0.019941896744736
"2017","Australia","LMO",0.022,0.00018778541248773
"2017","Australia","NCA",113.525,0.969015406939525
"2017","Australia","NMC 111",0.0015720554838312,1.34185948856745e-05
"2017","Australia","NMC 532",0.719674160736215,0.0061429231423005
"2017","Australia","NMC 622",0.55046087065041,0.00469856916606555
"2017","Austria","NMC 811",62.9348616443699,0.279444589145928
"2017","Austria","LMO",14.033,0.0623095978448951
"2017","Austria","NCA",82.644,0.36695748623199
"2017","Austria","NMC 111",31.3874478981664,0.139367152847741
"2017","Austria","NMC 532",19.386521904178,0.0860804092824472
"2017","Austria","NMC 622",14.8282685532856,0.0658407646469988
"2017","Belgium","NMC 811",24.5771798160794,0.154578124472182
"2017","Belgium","LMO",13.9025,0.0874397466087026
"2017","Belgium","NCA",101.443,0.638025550456869
"2017","Belgium","NMC 111",5.71103760540463,0.035919559869761
"2017","Belgium","NMC 532",7.57078068336341,0.0476164103278804
"2017","Belgium","NMC 622",5.79070189515256,0.0364206082646052
"2017","Brazil","NMC 811",1.07101676228278,0.319487146819431
"2017","Brazil","LFP",0.82,0.244608179458879
"2017","Brazil","LMO",0.0183,0.00545893863914327
"2017","Brazil","NCA",0.86,0.256540285773946
"2017","Brazil","NMC 111",0.000720670668031266,0.00021497797572749
"2017","Brazil","NMC 532",0.329917145747699,0.0984151614556273
"2017","Brazil","NMC 622",0.252345421301491,0.0752753098772456
"2017","Canada","NMC 811",117.580027647419,0.212371796944251
"2017","Canada","LMO",28.38,0.0512596545337701
"2017","Canada","NCA",304.645,0.550246562911924
"2017","Canada","NMC 111",39.1239177879338,0.0706652047151906
"2017","Canada","NMC 532",36.2194771216195,0.0654192348360821
"2017","Canada","NMC 622",27.7033774430274,0.0500375460587816
"2017","Chile","NMC 811",0.404059528213092,0.294075348044463
"2017","Chile","LMO",0.75,0.545851528384279
"2017","Chile","NMC 111",0.000271885427358833,0.000197878768092309
"2017","Chile","NMC 532",0.124466928020897,0.090587283858004
"2017","Chile","NMC 622",0.0952016583386518,0.0692879609451614
"2017","China","NMC 811",6766.34543949459,0.385184273826613
"2017","China","LFP",4447.0147,0.253152923277846
"2017","China","LMO",620.9093,0.0353461850228201
"2017","China","NCA",1636.185,0.0931422636793536
"2017","China","NMC 111",417.509969533005,0.0237673757374637
"2017","China","NMC 532",2084.31226583512,0.118652574528263
"2017","China","NMC 622",1594.23862513728,0.0907544039276408
"2017","Colombia","NMC 811",1.2474690402284,0.302974945409336
"2017","Colombia","LFP",1.5356,0.372953805799777
"2017","Colombia","LMO",0.3553,0.0862923203963666
"2017","Colombia","NMC 111",0.300839402685588,0.0730653817179744
"2017","Colombia","NMC 532",0.384271693641441,0.0933287253221549
"2017","Colombia","NMC 622",0.293919863444572,0.0713848213543915
"2017","Czechia","NMC 811",2.7375033036437,0.164605416707877
"2017","Czechia","LMO",1.8075,0.108684541239996
"2017","Czechia","NCA",7.308,0.43942828624171
"2017","Czechia","NMC 111",3.28944202377036,0.197793359496014
"2017","Czechia","NMC 532",0.84326343734158,0.0507052281227838
"2017","Czechia","NMC 622",0.644991235244366,0.0387831681916195
"2017","Denmark","NMC 811",10.7681864268789,0.356514063550276
"2017","Denmark","LMO",0.622,0.0205932307203327
"2017","Denmark","NCA",8.618,0.285325502166924
"2017","Denmark","NMC 111",4.34174574663911,0.143746900143991
"2017","Denmark","NMC 532",3.31704363175692,0.109820972376496
"2017","Denmark","NMC 622",2.53712419472507,0.0839993310419801
"2017","Eastern Europe/Central Asia","NMC 811",3.47983318047621,0.165791606182047
"2017","Eastern Europe/Central Asia","LFP",0.1284,0.00611743182207993
"2017","Eastern Europe/Central Asia","LMO",6.5222,0.310740761915652
"2017","Eastern Europe/Central Asia","NCA",5.861,0.279238846644941
"2017","Eastern Europe/Central Asia","NMC 111",3.10594152610036,0.147978080446151
"2017","Eastern Europe/Central Asia","NMC 532",1.07193152433382,0.0510706231935385
"2017","Eastern Europe/Central Asia","NMC 622",0.819893769089607,0.0390626497955904
"2017","Finland","NMC 811",3.97998635289896,0.128570387776692
"2017","Finland","LMO",1.98,0.0639623720348756
"2017","Finland","NCA",21.654,0.699515759617776
"2017","Finland","NMC 111",1.17797807145948,0.0380536725533419
"2017","Finland","NMC 532",1.22599924100584,0.0396049593776216
"2017","Finland","NMC 622",0.93773633463572,0.0302928486396922
"2017","France","NMC 811",482.54070971172,0.467574355939626
"2017","France","LMO",127.343,0.123393363523653
"2017","France","NCA",120.726,0.116981594628339
"2017","France","NMC 111",39.0635942044857,0.0378520082000155
"2017","France","NMC 532",148.642354873926,0.144032103295589
"2017","France","NMC 622",113.692841209869,0.110166574412778
"2017","Germany","NMC 811",313.077107529076,0.302823210788565
"2017","Germany","LMO",31.336,0.0303096837969514
"2017","Germany","NCA",303.841,0.29388960411506
"2017","Germany","NMC 111",215.401264759109,0.208346445759255
"2017","Germany","NMC 532",96.4406061159919,0.0932819848277398
"2017","Germany","NMC 622",73.7650215958223,0.0713490707124287
"2017","Greece","NMC 811",0.641055982261155,0.470327206354479
"2017","Greece","NCA",0.085,0.0623624358033749
"2017","Greece","NMC 111",0.288431356687637,0.211615081942507
"2017","Greece","NMC 532",0.197471568494693,0.144880094273436
"2017","Greece","NMC 622",0.151041092556515,0.110815181626203
"2017","Hungary","NMC 811",6.1468850792007,0.266449573429999
"2017","Hungary","LMO",6.9825,0.302671047612442
"2017","Hungary","NCA",1.77,0.0767243471928425
"2017","Hungary","NMC 111",4.82843614420646,0.209298650353992
"2017","Hungary","NMC 532",1.89349303576406,0.082077410781464
"2017","Hungary","NMC 622",1.44828574082877,0.0627789706292598
"2017","India","NMC 811",2.08828842706285,0.083115957296034
"2017","India","LFP",21.9,0.871641791044776
"2017","India","NMC 111",0.0014051770885132,5.59274463089831e-05
"2017","India","NMC 532",0.643278594338773,0.0256031281328865
"2017","India","NMC 622",0.492027801509859,0.0195831960799944
"2017","Indonesia","NCA",1.36,1
"2017","Ireland","NMC 811",6.06892231125702,0.2784381895669
"2017","Ireland","LMO",7.7325,0.354762046769406
"2017","Ireland","NCA",4.405,0.202098521308663
"2017","Ireland","NMC 111",0.290483684261824,0.0133272016012729
"2017","Ireland","NMC 532",1.86947730157542,0.0857703968827469
"2017","Ireland","NMC 622",1.42991670290574,0.0656036438710119
"2017","Israel","NMC 811",2.62250174561382,0.624405177527099
"2017","Israel","LMO",0.15,0.0357142857142857
"2017","Israel","NMC 111",0.00176464099487704,0.000420152617827867
"2017","Israel","NMC 532",0.807838234751017,0.19234243684548
"2017","Israel","NMC 622",0.617895378640288,0.147117947295307
"2017","Italy","NMC 811",23.9507580410901,0.239229595620789
"2017","Italy","LMO",18.0225,0.180015821615283
"2017","Italy","NCA",42.806,0.427563171594607
"2017","Italy","NMC 111",2.31601609584946,0.0231332800870335
"2017","Italy","NMC 532",7.37781705168486,0.0736925397856177
"2017","Italy","NMC 622",5.64310881137562,0.0563655912966694
"2017","Japan","NMC 811",229.641793597031,0.348057075817514
"2017","Japan","LMO",275.04,0.41686496448827
"2017","Japan","NCA",30.1,0.0456211294033484
"2017","Japan","NMC 111",0.154522422643255,0.000234202240502553
"2017","Japan","NMC 532",70.7391030243383,0.107215872855486
"2017","Japan","NMC 622",54.1065809559874,0.0820067551948786
"2017","Malaysia","NMC 811",0.220160640372518,0.0256051359422814
"2017","Malaysia","LMO",1.6683,0.194026726213321
"2017","Malaysia","NCA",6.59,0.766430573485456
"2017","Malaysia","NMC 111",0.000148142700804492,1.72293012344873e-05
"2017","Malaysia","NMC 532",0.0678185184729249,0.00788743338484641
"2017","Malaysia","NMC 622",0.0518726984537526,0.00603290167286005
"2017","Mexico","NMC 811",1.40384784802241,0.0690329834441755
"2017","Mexico","LMO",3.2979,0.162171332471147
"2017","Mexico","NCA",14.87,0.731219173973121
"2017","Mexico","NMC 111",0.000944627574541587,4.64512303139564e-05
"2017","Mexico","NMC 532",0.432442788380297,0.0212649938473487
"2017","Mexico","NMC 622",0.330764736022752,0.0162650650338933
"2017","Morocco","NMC 811",0.0880642561490072,0.549029028360394
"2017","Morocco","LMO",0.0244,0.15211970074813
"2017","Morocco","NMC 111",5.9257080321797e-05,0.00036943316908851
"2017","Morocco","NMC 532",0.02712740738917,0.169123487463653
"2017","Morocco","NMC 622",0.020749079381501,0.129358350258735
"2017","Netherlands","NMC 811",68.6766511452852,0.15224492664772
"2017","Netherlands","LMO",17.6576,0.0391440172452167
"2017","Netherlands","NCA",289.731,0.642286339053659
"2017","Netherlands","NMC 111",37.6916114598034,0.0835561508349126
"2017","Netherlands","NMC 532",21.1552288659519,0.0468976895815585
"2017","Netherlands","NMC 622",16.1811085289595,0.0358708766369334
"2017","New Zealand","NMC 811",5.73725678184878,0.184070505821487
"2017","New Zealand","LMO",0.022,0.000705834039167372
"2017","New Zealand","NCA",21.32,0.684017350684017
"2017","New Zealand","NMC 111",0.9704605116402,0.031135639217429
"2017","New Zealand","NMC 532",1.76731069815826,0.0567012749338525
"2017","New Zealand","NMC 622",1.35177200835276,0.0433693953040464
"2017","Norway","NMC 811",257.222094054051,0.16619801649112
"2017","Norway","LMO",111.7333,0.072193848294016
"2017","Norway","NCA",783.272,0.506092811551708
"2017","Norway","NMC 111",255.61728078163,0.165161104076205
"2017","Norway","NMC 532",79.2349681929186,0.0511958142586028
"2017","Norway","NMC 622",60.6048569714012,0.0391584053283477
"2017","Poland","NMC 811",4.3435104220317,0.217250472514602
"2017","Poland","LMO",7.1925,0.359749113444138
"2017","Poland","NCA",5.59,0.279596460778969
"2017","Poland","NMC 111",0.505722681201342,0.0252948607870386
"2017","Poland","NMC 532",1.33797958297849,0.0669220672621298
"2017","Poland","NMC 622",1.02338731378848,0.0511870252131223
"2017","Portugal","NMC 811",26.8535113312722,0.431469041625649
"2017","Portugal","LMO",11.321,0.181900272183607
"2017","Portugal","NCA",5.804,0.0932558236687265
"2017","Portugal","NMC 111",3.65986931378818,0.05880498404156
"2017","Portugal","NMC 532",8.27198427112729,0.132910183766148
"2017","Portugal","NMC 622",6.32703508381233,0.101659694714309
"2017","Rest of EU","NMC 811",13.1082350215207,0.252072232389983
"2017","Rest of EU","LFP",0.535,0.0102880856276405
"2017","Rest of EU","LMO",4.0107,0.0771260280874353
"2017","Rest of EU","NCA",23.359,0.44919512556272
"2017","Rest of EU","NMC 111",3.86262032926313,0.0742784461579891
"2017","Rest of EU","NMC 532",4.03787469663179,0.0776485993133287
"2017","Rest of EU","NMC 622",3.0884699525844,0.0593914828609031
"2017","Rest of Middle East/Africa","NMC 811",0.391108902308826,0.0304270190064436
"2017","Rest of Middle East/Africa","LFP",0.41,0.0318966858565427
"2017","Rest of Middle East/Africa","NCA",11.84,0.921114050101136
"2017","Rest of Middle East/Africa","NMC 111",0.000263171150840922,2.04738720118968e-05
"2017","Rest of Middle East/Africa","NMC 532",0.120477603404843,0.00937277138671565
"2017","Rest of Middle East/Africa","NMC 622",0.0921503231354899,0.0071689997771503
"2017","Rest of South America","NMC 811",1.40708550449848,0.518836837941916
"2017","Rest of South America","LMO",0.244,0.0899705014749263
"2017","Rest of South America","NCA",0.175,0.0645280235988201
"2017","Rest of South America","NMC 111",0.120946806143671,0.0445969049202327
"2017","Rest of South America","NMC 532",0.433440119534311,0.159823052925631
"2017","Rest of South America","NMC 622",0.331527569823542,0.122244679138474
"2017","Rest of South Asia/Oceania","NMC 811",0.407944715984372,0.0236421162552519
"2017","Rest of South Asia/Oceania","LMO",4.5,0.260793972761518
"2017","Rest of South Asia/Oceania","NCA",12.125,0.702694871051869
"2017","Rest of South Asia/Oceania","NMC 111",0.000274499710314206,1.59084155499395e-05
"2017","Rest of South Asia/Oceania","NMC 532",0.125663725405714,0.00728274270679303
"2017","Rest of South Asia/Oceania","NMC 622",0.0961170588996004,0.0055703888090177
"2017","Romania","NMC 811",2.75537516739158,0.370415826552252
"2017","Romania","NCA",1.175,0.157959831151023
"2017","Romania","NMC 111",2.01025404947195,0.270246289553404
"2017","Romania","NMC 532",0.848768705311735,0.114103286278565
"2017","Romania","NMC 622",0.649202077824729,0.0872747664647554
"2017","Russia","NMC 811",0.266782893627875,0.0378077595379838
"2017","Russia","LFP",0.246,0.0348624633306407
"2017","Russia","LMO",0.8883,0.12588750478296
"2017","Russia","NCA",5.51,0.780862491674107
"2017","Russia","NMC 111",0.000179514096268973,2.54402585305292e-05
"2017","Russia","NMC 532",0.0821800870907207,0.0116463425719883
"2017","Russia","NMC 622",0.0628575051851355,0.00890799784379002
"2017","Singapore","NMC 811",5.88605947348879,0.20425649698056
"2017","Singapore","LFP",8.282,0.287399798729916
"2017","Singapore","NCA",11.445,0.397161397786029
"2017","Singapore","NMC 111",0.00396063867739069,0.000137441047901957
"2017","Singapore","NMC 532",1.81314803799673,0.0629193891798843
"2017","Singapore","NMC 622",1.38683184983709,0.0481254762757085
"2017","Slovakia","NMC 811",1.80454021350039,0.280338700248624
"2017","Slovakia","LMO",1.2,0.186422246388069
"2017","Slovakia","NCA",0.168,0.0260991144943297
"2017","Slovakia","NMC 111",2.28341424729001,0.35473267784527
"2017","Slovakia","NMC 532",0.555872492001021,0.0863558322201368
"2017","Slovakia","NMC 622",0.425173047208582,0.0660514288035702
"2017","South Africa","NMC 811",2.58364986790102,0.637938238987906
"2017","South Africa","LMO",0.06,0.0148148148148148
"2017","South Africa","NMC 111",0.00173849816532331,0.000429258806252669
"2017","South Africa","NMC 532",0.795870260902854,0.196511175531569
"2017","South Africa","NMC 622",0.608741373030802,0.150306511859457
"2017","South Korea","NMC 811",170.188707727023,0.424697015786509
"2017","South Korea","LMO",49.9331,0.124605438528764
"2017","South Korea","NCA",25.755,0.0642702549873393
"2017","South Korea","NMC 111",62.3291173577187,0.155539051279999
"2017","South Korea","NMC 532",52.4251110431866,0.130824121703948
"2017","South Korea","NMC 622",40.0986638720719,0.100064117713441
"2017","Spain","NMC 811",61.9419371562899,0.380268273862499
"2017","Spain","LMO",24.1972,0.148549236571161
"2017","Spain","NCA",34.041,0.208981392976
"2017","Spain","NMC 111",9.03497977458581,0.0554667212714942
"2017","Spain","NMC 532",19.0806603858651,0.117138244656152
"2017","Spain","NMC 622",14.5943226832592,0.0895961306626936
"2017","Sweden","NMC 811",37.9581550191439,0.174090110316597
"2017","Sweden","LMO",32.9475,0.151109396828251
"2017","Sweden","NCA",112.562,0.516250881729465
"2017","Sweden","NMC 111",13.9336414573312,0.0639048230135345
"2017","Sweden","NMC 532",11.6926705564093,0.0536269032579241
"2017","Sweden","NMC 622",8.94343296711555,0.0410178848542294
"2017","Switzerland","NMC 811",56.8759113150592,0.201728904513651
"2017","Switzerland","LMO",5.5875,0.0198178847232217
"2017","Switzerland","NCA",179.359,0.636154986321669
"2017","Switzerland","NMC 111",9.19907092389754,0.0326274947884639
"2017","Switzerland","NMC 532",17.5201163825569,0.0621407869005713
"2017","Switzerland","NMC 622",13.4007013784863,0.0475299427524226
"2017","Thailand","NMC 811",0.670842421840967,0.244743678161608
"2017","Thailand","NCA",0.535,0.195184239328712
"2017","Thailand","NMC 111",1.17045139952363,0.427016198293917
"2017","Thailand","NMC 532",0.206647015111618,0.0753911036525422
"2017","Thailand","NMC 622",0.158059163523787,0.0576647805632205
"2017","Turkey","NMC 811",1.60458254953853,0.647531295213288
"2017","Turkey","NMC 111",0.00107969886056921,0.000435713825895566
"2017","Turkey","NMC 532",0.494277319929141,0.19946623080272
"2017","Turkey","NMC 622",0.378060431671762,0.152566760158096
"2017","United Arab Emirates","NMC 811",0.304339708750246,0.00837185982747486
"2017","United Arab Emirates","LMO",0.0427,0.00117460326193103
"2017","United Arab Emirates","NCA",35.84,0.985896508374894
"2017","United Arab Emirates","NMC 111",0.000204785498170916,5.63329541329574e-06
"2017","United Arab Emirates","NMC 532",0.0937491284772785,0.00257887663027171
"2017","United Arab Emirates","NMC 622",0.071706377274305,0.00197251861001535
"2017","United Kingdom","NMC 811",116.687729522615,0.153609855131616
"2017","United Kingdom","LMO",174.3715,0.229545822544189
"2017","United Kingdom","NCA",395.319,0.520405140876498
"2017","United Kingdom","NMC 111",9.82101737428168,0.0129285663735201
"2017","United Kingdom","NMC 532",35.9446126555734,0.0473181436075038
