"Powertrain","Country","chemistry","share_units","year","ratio2024"
"BEV","Zambia","NMC 532",0.00327512510876458,2047,0.0612835036867979
"BEV","Zambia","NMC 532",0.00306213160656108,2048,0.0561427950625988
"BEV","Zambia","NMC 532",0.00286213936944918,2049,0.0513400643882017
"BEV","Zambia","NMC 532",0.00267445831495003,2050,0.046860385260345
"BEV","Zimbabwe","LFP",1,2022,0.842157242988723
"BEV","Zimbabwe","LFP",1,2023,0.949058810219396
"BEV","Zimbabwe","LFP",1,2024,1
"BEV","Zimbabwe","LFP",1,2025,0.978649015627184
"BEV","Zimbabwe","LFP",1,2026,0.958771257837829
"BEV","Zimbabwe","LFP",1,2027,0.949838172331645
"BEV","Zimbabwe","LFP",1,2028,0.943020487073641
"BEV","Zimbabwe","LFP",1,2029,0.9280256368697
"BEV","Zimbabwe","LFP",1,2030,0.912013637893936
"BEV","Zimbabwe","LFP",1,2031,0.906663974894844
"BEV","Zimbabwe","LFP",1,2032,0.892594464221044
"BEV","Zimbabwe","LFP",1,2033,0.887570465395129
"BEV","Zimbabwe","LFP",1,2034,0.876982455362227
"BEV","Zimbabwe","LFP",1,2035,0.860471329270292
"BEV","Zimbabwe","LFP",1,2036,0.84719347761622
"BEV","Zimbabwe","LFP",1,2037,0.835711874506837
"BEV","Zimbabwe","LFP",1,2038,0.826678308697495
"BEV","Zimbabwe","LFP",1,2039,0.820591896440027
"BEV","Zimbabwe","LFP",1,2040,0.812505342269004
"BEV","Zimbabwe","LFP",1,2041,0.79931068987538
"BEV","Zimbabwe","LFP",1,2042,0.785079038896709
"BEV","Zimbabwe","LFP",1,2043,0.769868107852414
"BEV","Zimbabwe","LFP",1,2044,0.753732531254131
"BEV","Zimbabwe","LFP",1,2045,0.736724695224067
"BEV","Zimbabwe","LFP",1,2046,0.718895612557341
"BEV","Zimbabwe","LFP",1,2047,0.700295818144888
"BEV","Zimbabwe","LFP",1,2048,0.680976262530857
"BEV","Zimbabwe","LFP",1,2049,0.660989178768165
"BEV","Zimbabwe","LFP",1,2050,0.640388895549681
"PHEV","Algeria","NMC 811",0.421092536074077,2022,0.915486817373781
"PHEV","Algeria","NMC 811",0.435531081043072,2023,0.888992420748176
"PHEV","Algeria","NMC 811",0.504405664633227,2024,1
"PHEV","Algeria","NMC 811",0.587963806651817,2025,1.18746411914938
"PHEV","Algeria","NMC 811",0.653626159893665,2026,1.34315936097992
"PHEV","Algeria","NMC 811",0.682686110450569,2027,1.41089517713085
"PHEV","Algeria","NMC 811",0.711575903901043,2028,1.48212803024089
"PHEV","Algeria","NMC 811",0.734897959855032,2029,1.54756086230936
"PHEV","Algeria","NMC 811",0.756449639158132,2030,1.61323796724091
"PHEV","Algeria","NMC 811",0.776331600372172,2031,1.65378092305534
"PHEV","Algeria","NMC 811",0.794284533816893,2032,1.69150362841649
"PHEV","Algeria","NMC 811",0.811342145986145,2033,1.72003069178444
"PHEV","Algeria","NMC 811",0.828634150178291,2034,1.74948671634458
"PHEV","Algeria","NMC 811",0.845861873471004,2035,1.78438223184772
"PHEV","Algeria","NMC 811",0.860176992241637,2036,1.81102907113152
"PHEV","Algeria","NMC 811",0.873730111627501,2037,1.83561936395619
"PHEV","Algeria","NMC 811",0.886945814826977,2038,1.85797093507114
"PHEV","Algeria","NMC 811",0.900194868756741,2039,1.87772671108129
"PHEV","Algeria","NMC 811",0.913226827325545,2040,1.89967810941871
"PHEV","Algeria","NMC 811",0.922886545082067,2041,1.914205585471
"PHEV","Algeria","NMC 811",0.931522091297445,2042,1.92577482445329
"PHEV","Algeria","NMC 811",0.939227731574955,2043,1.93431685781573
"PHEV","Algeria","NMC 811",0.946092426539306,2044,1.93975871778864
"PHEV","Algeria","NMC 811",0.952199324449581,2045,1.94202512848511
"PHEV","Algeria","NMC 811",0.957625493106175,2046,1.94104058126611
"PHEV","Algeria","NMC 811",0.962441847756697,2047,1.93673178426563
"PHEV","Algeria","NMC 811",0.966713232832807,2048,1.92903046020262
"PHEV","Algeria","NMC 811",0.970498619114021,2049,1.91787644953352
"PHEV","Algeria","NMC 811",0.97385138299924,2050,1.90322105736169
"PHEV","Algeria","NMC 111",0.0278898846671234,2022,2.0391583266382
"PHEV","Algeria","NMC 111",0.0207057592326375,2023,1.42134577233358
"PHEV","Algeria","NMC 111",0.0149985846285957,2024,1
"PHEV","Algeria","NMC 111",0.0115568121602545,2025,0.784942120917035
"PHEV","Algeria","NMC 111",0.0085364889989501,2026,0.589938962288129
"PHEV","Algeria","NMC 111",0.00644387450511998,2027,0.447868412189118
"PHEV","Algeria","NMC 111",0.00404081649836145,2028,0.283050087597245
"PHEV","Algeria","NMC 111",0.00331763003564405,2029,0.234951557130523
"PHEV","Algeria","NMC 111",0.00260722391285255,2030,0.186993462092532
"PHEV","Algeria","NMC 111",0.00207248157092107,2031,0.148474225382092
"PHEV","Algeria","NMC 111",0.00157884607481083,2032,0.113074921942537
"PHEV","Algeria","NMC 111",0.00113781995830553,2033,0.0811213901924757
"PHEV","Algeria","NMC 111",0.000698171146418257,2034,0.0495723372254594
"PHEV","Algeria","NMC 111",0.000519566412562399,2035,0.0368603271710418
"PHEV","Algeria","NMC 111",0.00041364218481861,2036,0.0292881608098585
"PHEV","Algeria","NMC 111",0.000313969337765347,2037,0.0221831002286123
"PHEV","Algeria","NMC 111",0.000220891903034845,2038,0.0155614944122686
"PHEV","Algeria","NMC 111",0.000133625280244326,2039,0.00937376707033567
"PHEV","Algeria","NMC 111",4.95613623841791e-05,2040,0.00346716308946823
"PHEV","Algeria","NMC 111",3.1910388954238e-05,2041,0.00222588149949233
"PHEV","Algeria","NMC 111",2.05208880227732e-05,2042,0.00142671810989412
"PHEV","Algeria","NMC 111",1.31823581621674e-05,2043,0.000913018324782449
"PHEV","Algeria","NMC 111",8.46008982986304e-06,2044,0.000583336025251147
"PHEV","Algeria","NMC 111",5.42485938852012e-06,2045,0.000372087550277645
"PHEV","Algeria","NMC 111",3.47596603483487e-06,2046,0.000236943128100393
"PHEV","Algeria","NMC 111",2.22573539208484e-06,2047,0.00015062539218405
"PHEV","Algeria","NMC 111",1.42434732828012e-06,2048,9.55843969461224e-05
"PHEV","Algeria","NMC 111",9.11029357097145e-07,2049,6.05463202535383e-05
"PHEV","Algeria","NMC 111",5.82437519815451e-07,2050,3.82803209108023e-05
"PHEV","Algeria","NMC 622",0.407192125095188,2022,1.31228151740801
"PHEV","Algeria","NMC 622",0.374203215079674,2023,1.13224264953972
"PHEV","Algeria","NMC 622",0.340272510188036,2024,1
"PHEV","Algeria","NMC 622",0.296462966630363,2025,0.887551256536353
"PHEV","Algeria","NMC 622",0.265335706713372,2026,0.808252219159989
"PHEV","Algeria","NMC 622",0.250067700553438,2027,0.766098078129924
"PHEV","Algeria","NMC 622",0.234711761992158,2028,0.724690272248774
"PHEV","Algeria","NMC 622",0.221063206795753,2029,0.690065399746081
"PHEV","Algeria","NMC 622",0.20788425722628,2030,0.657193269162947
"PHEV","Algeria","NMC 622",0.192903478102176,2031,0.609149457799787
"PHEV","Algeria","NMC 622",0.17837055524645,2032,0.563083863952814
"PHEV","Algeria","NMC 622",0.163531270740632,2033,0.513908808674667
"PHEV","Algeria","NMC 622",0.148275890139842,2034,0.464057132107058
"PHEV","Algeria","NMC 622",0.133297671929648,2035,0.416834920381327
"PHEV","Algeria","NMC 622",0.120078837505366,2036,0.374763395268579
"PHEV","Algeria","NMC 622",0.107808568135055,2037,0.335746655743773
"PHEV","Algeria","NMC 622",0.0958309087643892,2038,0.297577796769361
"PHEV","Algeria","NMC 622",0.0839008059852311,2039,0.259426940755945
"PHEV","Algeria","NMC 622",0.0722879543817527,2040,0.222905293798274
"PHEV","Algeria","NMC 622",0.0636635675123809,2041,0.19574213752669
"PHEV","Algeria","NMC 622",0.0560004089956449,2042,0.17161554952401
"PHEV","Algeria","NMC 622",0.0492067101565476,2043,0.150222204224165
"PHEV","Algeria","NMC 622",0.0431958845750545,2044,0.131283337454857
"PHEV","Algeria","NMC 622",0.0378871605238031,2045,0.114543941796782
"PHEV","Algeria","NMC 622",0.033205901167633,2046,0.0997716782589567
"PHEV","Algeria","NMC 622",0.0290836864021001,2047,0.0867556014967581
"PHEV","Algeria","NMC 622",0.0254582180195635,2048,0.0753047747165289
"PHEV","Algeria","NMC 622",0.022273098756065,2049,0.065246833161613
"PHEV","Algeria","NMC 622",0.0194775258414603,2050,0.0564265409815734
"PHEV","Algeria","NMC 532",0.143825454163611,2022,1.12398536180244
"PHEV","Algeria","NMC 532",0.169559944644616,2023,1.24409206727784
"PHEV","Algeria","NMC 532",0.140323240550141,2024,1
"PHEV","Algeria","NMC 532",0.104016414557566,2025,0.755130708713295
"PHEV","Algeria","NMC 532",0.0725016443940125,2026,0.535545438025948
"PHEV","Algeria","NMC 532",0.060802314490873,2027,0.451693814060249
"PHEV","Algeria","NMC 532",0.0496715176084374,2028,0.37189665016137
"PHEV","Algeria","NMC 532",0.0407212033135705,2029,0.308241882827897
"PHEV","Algeria","NMC 532",0.0330588797027353,2030,0.253429342165341
"PHEV","Algeria","NMC 532",0.028692439954731,2031,0.219709352740119
"PHEV","Algeria","NMC 532",0.0257660648618464,2032,0.197240126782256
"PHEV","Algeria","NMC 532",0.0239887633149179,2033,0.182805967701625
"PHEV","Algeria","NMC 532",0.022391788535449,2034,0.169936611904538
"PHEV","Algeria","NMC 532",0.0203208881867855,2035,0.15409249105644
"PHEV","Algeria","NMC 532",0.0193305280681779,2036,0.146295735825421
"PHEV","Algeria","NMC 532",0.0181473508996787,2037,0.137046804559558
"PHEV","Algeria","NMC 532",0.0170023845055992,2038,0.128027130075728
"PHEV","Algeria","NMC 532",0.0157706999777838,2039,0.118248916668405
"PHEV","Algeria","NMC 532",0.0144356569303183,2040,0.107941452855695
"PHEV","Algeria","NMC 532",0.0134179770165976,2041,0.100040915652479
"PHEV","Algeria","NMC 532",0.0124569788188878,2042,0.0925710994557013
"PHEV","Algeria","NMC 532",0.0115523759103354,2043,0.0855221029932087
"PHEV","Algeria","NMC 532",0.01070322879581,2044,0.0788822528194897
"PHEV","Algeria","NMC 532",0.00990809016722762,2045,0.0726385683382575
"PHEV","Algeria","NMC 532",0.00916512976015759,2046,0.0667771506651163
"PHEV","Algeria","NMC 532",0.00847224010581041,2047,0.0612835036867979
"PHEV","Algeria","NMC 532",0.00782712480030136,2048,0.0561427950625988
"PHEV","Algeria","NMC 532",0.00722737110055646,2049,0.0513400643882017
"PHEV","Algeria","NMC 532",0.00667050872178018,2050,0.046860385260345
"PHEV","Argentina","NMC 811",0.293754261996056,2022,0.915486817373781
"PHEV","Argentina","NMC 811",0.311457009020226,2023,0.888992420748176
"PHEV","Argentina","NMC 811",0.370275319356227,2024,1
"PHEV","Argentina","NMC 811",0.446914659864675,2025,1.18746411914938
"PHEV","Argentina","NMC 811",0.509662264400487,2026,1.34315936097992
"PHEV","Argentina","NMC 811",0.539154841987452,2027,1.41089517713085
"PHEV","Argentina","NMC 811",0.569320941528749,2028,1.48212803024089
"PHEV","Argentina","NMC 811",0.594896310097736,2029,1.54756086230936
"PHEV","Argentina","NMC 811",0.619376660395377,2030,1.61323796724091
"PHEV","Argentina","NMC 811",0.644066268693977,2031,1.65378092305534
"PHEV","Argentina","NMC 811",0.667528561923418,2032,1.69150362841649
"PHEV","Argentina","NMC 811",0.691038575857338,2033,1.72003069178444
"PHEV","Argentina","NMC 811",0.715665928072327,2034,1.74948671634458
"PHEV","Argentina","NMC 811",0.740746214412577,2035,1.78438223184772
"PHEV","Argentina","NMC 811",0.762681387934198,2036,1.81102907113152
"PHEV","Argentina","NMC 811",0.783776068305727,2037,1.83561936395619
"PHEV","Argentina","NMC 811",0.804837142542547,2038,1.85797093507114
"PHEV","Argentina","NMC 811",0.826383511915142,2039,1.87772671108129
"PHEV","Argentina","NMC 811",0.84797057481189,2040,1.89967810941871
"PHEV","Argentina","NMC 811",0.86430846284692,2041,1.914205585471
"PHEV","Argentina","NMC 811",0.879112466558547,2042,1.92577482445329
"PHEV","Argentina","NMC 811",0.892476144440867,2043,1.93431685781573
"PHEV","Argentina","NMC 811",0.90449889234549,2044,1.93975871778864
"PHEV","Argentina","NMC 811",0.915282639478324,2045,1.94202512848511
"PHEV","Argentina","NMC 811",0.924929152312656,2046,1.94104058126611
"PHEV","Argentina","NMC 811",0.933537922187554,2047,1.93673178426563
"PHEV","Argentina","NMC 811",0.941204584431455,2048,1.92903046020262
"PHEV","Argentina","NMC 811",0.948019801490722,2049,1.91787644953352
"PHEV","Argentina","NMC 811",0.954068536753773,2050,1.90322105736169
"PHEV","Argentina","NMC 111",0.019455990751887,2022,2.0391583266382
"PHEV","Argentina","NMC 111",0.0148071036047422,2023,1.42134577233358
"PHEV","Argentina","NMC 111",0.011010196955823,2024,1
"PHEV","Argentina","NMC 111",0.00878439917098268,2025,0.784942120917035
"PHEV","Argentina","NMC 111",0.00665629159325955,2026,0.589938962288129
"PHEV","Argentina","NMC 111",0.00508908279721984,2027,0.447868412189118
"PHEV","Argentina","NMC 111",0.00323299516015084,2028,0.283050087597245
"PHEV","Argentina","NMC 111",0.00268560531432606,2029,0.234951557130523
"PHEV","Argentina","NMC 111",0.00213478010491586,2030,0.186993462092532
"PHEV","Argentina","NMC 111",0.00171938830221551,2031,0.148474225382092
"PHEV","Argentina","NMC 111",0.00132688577574628,2032,0.113074921942537
"PHEV","Argentina","NMC 111",0.000969107160843742,2033,0.0811213901924757
"PHEV","Argentina","NMC 111",0.000602989028809918,2034,0.0495723372254594
"PHEV","Argentina","NMC 111",0.000454999646292381,2035,0.0368603271710418
"PHEV","Argentina","NMC 111",0.000366758467700293,2036,0.0292881608098585
"PHEV","Argentina","NMC 111",0.000281644926559641,2037,0.0221831002286123
"PHEV","Argentina","NMC 111",0.00020044291892175,2038,0.0155614944122686
"PHEV","Argentina","NMC 111",0.000122668693414637,2039,0.00937376707033567
"PHEV","Argentina","NMC 111",4.60198667974424e-05,2040,0.00346716308946823
"PHEV","Argentina","NMC 111",2.98849510515207e-05,2041,0.00222588149949233
"PHEV","Argentina","NMC 111",1.93663345767195e-05,2042,0.00142671810989412
"PHEV","Argentina","NMC 111",1.25261848555957e-05,2043,0.000913018324782449
"PHEV","Argentina","NMC 111",8.08815467241931e-06,2044,0.000583336025251147
"PHEV","Argentina","NMC 111",5.21453806196891e-06,2045,0.000372087550277645
"PHEV","Argentina","NMC 111",3.35728564163331e-06,2046,0.000236943128100393
"PHEV","Argentina","NMC 111",2.15889240280773e-06,2047,0.00015062539218405
"PHEV","Argentina","NMC 111",1.38676309547507e-06,2048,9.55843969461224e-05
"PHEV","Argentina","NMC 111",8.89927974401352e-07,2049,6.05463202535383e-05
"PHEV","Argentina","NMC 111",5.70605866543452e-07,2050,3.82803209108023e-05
"PHEV","Argentina","NMC 622",0.586457073256034,2022,1.31228151740801
"PHEV","Argentina","NMC 622",0.552480171061586,2023,1.13224264953972
"PHEV","Argentina","NMC 622",0.51570566290957,2024,1
"PHEV","Argentina","NMC 622",0.465237467998112,2025,0.887551256536353
"PHEV","Argentina","NMC 622",0.427148590026506,2026,0.808252219159989
"PHEV","Argentina","NMC 622",0.407737136848233,2027,0.766098078129924
"PHEV","Argentina","NMC 622",0.387704645681632,2028,0.724690272248774
"PHEV","Argentina","NMC 622",0.369454469341596,2029,0.690065399746081
"PHEV","Argentina","NMC 622",0.351420136901898,2030,0.657193269162947
"PHEV","Argentina","NMC 622",0.330410297499914,2031,0.609149457799787
"PHEV","Argentina","NMC 622",0.309490367318783,2032,0.563083863952814
"PHEV","Argentina","NMC 622",0.28756054116476,2033,0.513908808674667
"PHEV","Argentina","NMC 622",0.264391981173484,2034,0.464057132107058
"PHEV","Argentina","NMC 622",0.24100318423598,2035,0.416834920381327
"PHEV","Argentina","NMC 622",0.219812318235596,2036,0.374763395268579
"PHEV","Argentina","NMC 622",0.19966327892647,2037,0.335746655743773
"PHEV","Argentina","NMC 622",0.179534019327528,2038,0.297577796769361
"PHEV","Argentina","NMC 622",0.159016235831119,2039,0.259426940755945
"PHEV","Argentina","NMC 622",0.138579274016018,2040,0.222905293798274
"PHEV","Argentina","NMC 622",0.12309535014515,2041,0.19574213752669
"PHEV","Argentina","NMC 622",0.109112047227758,2042,0.17161554952401
"PHEV","Argentina","NMC 622",0.096533991754253,2043,0.150222204224165
"PHEV","Argentina","NMC 622",0.085260342100926,2044,0.131283337454857
"PHEV","Argentina","NMC 622",0.0751881916102045,2045,0.114543941796782
"PHEV","Argentina","NMC 622",0.0662152869454206,2046,0.0997716782589567
"PHEV","Argentina","NMC 622",0.0582421160023011,2047,0.0867556014967581
"PHEV","Argentina","NMC 622",0.051173438236545,2048,0.0753047747165289
"PHEV","Argentina","NMC 622",0.0449193388079263,2049,0.065246833161613
"PHEV","Argentina","NMC 622",0.0393958888331142,2050,0.0564265409815734
"PHEV","Argentina","NMC 532",0.100332673996024,2022,1.12398536180244
"PHEV","Argentina","NMC 532",0.121255716313446,2023,1.24409206727784
"PHEV","Argentina","NMC 532",0.103008820778381,2024,1
"PHEV","Argentina","NMC 532",0.0790634729662299,2025,0.755130708713295
"PHEV","Argentina","NMC 532",0.0565328539797471,2026,0.535545438025948
"PHEV","Argentina","NMC 532",0.0480189383670956,2027,0.451693814060249
"PHEV","Argentina","NMC 532",0.0397414176294679,2028,0.37189665016137
"PHEV","Argentina","NMC 532",0.0329636152463418,2029,0.308241882827897
"PHEV","Argentina","NMC 532",0.0270684225978094,2030,0.253429342165341
"PHEV","Argentina","NMC 532",0.0238040455038935,2031,0.219709352740119
"PHEV","Argentina","NMC 532",0.0216541849820519,2032,0.197240126782256
"PHEV","Argentina","NMC 532",0.020431775817058,2033,0.182805967701625
"PHEV","Argentina","NMC 532",0.0193391017253796,2034,0.169936611904538
"PHEV","Argentina","NMC 532",0.0177956017051508,2035,0.15409249105644
"PHEV","Argentina","NMC 532",0.0171395353625052,2036,0.146295735825421
"PHEV","Argentina","NMC 532",0.0162790078412434,2037,0.137046804559558
"PHEV","Argentina","NMC 532",0.0154283952110035,2038,0.128027130075728
"PHEV","Argentina","NMC 532",0.0144775835603245,2039,0.118248916668405
"PHEV","Argentina","NMC 532",0.0134041313052946,2040,0.107941452855695
"PHEV","Argentina","NMC 532",0.012566302056879,2041,0.100040915652479
"PHEV","Argentina","NMC 532",0.0117561198791186,2042,0.0925710994557013
"PHEV","Argentina","NMC 532",0.0109773376200241,2043,0.0855221029932087
"PHEV","Argentina","NMC 532",0.0102326773989119,2044,0.0788822528194897
"PHEV","Argentina","NMC 532",0.0095239543734097,2045,0.0726385683382575
"PHEV","Argentina","NMC 532",0.00885220345628183,2046,0.0667771506651163
"PHEV","Argentina","NMC 532",0.00821780291774236,2047,0.0612835036867979
"PHEV","Argentina","NMC 532",0.00762059056890442,2048,0.0561427950625988
"PHEV","Argentina","NMC 532",0.00705996977337723,2049,0.0513400643882017
"PHEV","Argentina","NMC 532",0.00653500380724631,2050,0.046860385260345
"PHEV","Australia","NMC 811",0.241508236048242,2022,0.915486817373781
"PHEV","Australia","NMC 811",0.241848449182409,2023,0.888992420748176
"PHEV","Australia","NMC 811",0.279666217007387,2024,1
"PHEV","Australia","NMC 811",0.336290316409995,2025,1.18746411914938
"PHEV","Australia","NMC 811",0.385252991154293,2026,1.34315936097992
"PHEV","Australia","NMC 811",0.408754511518029,2027,1.41089517713085
"PHEV","Australia","NMC 811",0.432778600124696,2028,1.48212803024089
"PHEV","Australia","NMC 811",0.452933290556306,2029,1.54756086230936
"PHEV","Australia","NMC 811",0.473269070956388,2030,1.61323796724091
"PHEV","Australia","NMC 811",0.488663058963459,2031,1.65378092305534
"PHEV","Australia","NMC 811",0.504647985820684,2032,1.69150362841649
"PHEV","Australia","NMC 811",0.517838066047944,2033,1.72003069178444
"PHEV","Australia","NMC 811",0.532571614161074,2034,1.74948671634458
"PHEV","Australia","NMC 811",0.549541842882712,2035,1.78438223184772
"PHEV","Australia","NMC 811",0.563238052594101,2036,1.81102907113152
"PHEV","Australia","NMC 811",0.575963612269236,2037,1.83561936395619
"PHEV","Australia","NMC 811",0.587914632998413,2038,1.85797093507114
"PHEV","Australia","NMC 811",0.599122564501508,2039,1.87772671108129
"PHEV","Australia","NMC 811",0.610965174158158,2040,1.89967810941871
"PHEV","Australia","NMC 811",0.621387473327031,2041,1.914205585471
"PHEV","Australia","NMC 811",0.631295312991916,2042,1.92577482445329
"PHEV","Australia","NMC 811",0.640725620939013,2043,1.93431685781573
"PHEV","Australia","NMC 811",0.64971341930189,2044,1.93975871778864
"PHEV","Australia","NMC 811",0.658291764775046,2045,1.94202512848511
"PHEV","Australia","NMC 811",0.666491698068686,2046,1.94104058126611
"PHEV","Australia","NMC 811",0.674342215927529,2047,1.93673178426563
"PHEV","Australia","NMC 811",0.681870270781116,2048,1.92903046020262
"PHEV","Australia","NMC 811",0.689100798017487,2049,1.91787644953352
"PHEV","Australia","NMC 811",0.696056768009185,2050,1.90322105736169
"PHEV","Australia","LFP",0.252263188920189,2022,0.842157242988723
"PHEV","Australia","LFP",0.293169790124249,2023,0.949058810219396
"PHEV","Australia","LFP",0.317556385644711,2024,1
"PHEV","Australia","LFP",0.314703571881838,2025,0.978649015627184
"PHEV","Australia","LFP",0.312258539998319,2026,0.958771257837829
"PHEV","Australia","LFP",0.312462765145279,2027,0.949838172331645
"PHEV","Australia","LFP",0.312666986054931,2028,0.943020487073641
"PHEV","Australia","LFP",0.308409197177058,2029,0.9280256368697
"PHEV","Australia","LFP",0.303802864198898,2030,0.912013637893936
"PHEV","Australia","LFP",0.304199666632003,2031,0.906663974894844
"PHEV","Australia","LFP",0.302378314564184,2032,0.892594464221044
"PHEV","Australia","LFP",0.303418083169851,2033,0.887570465395129
"PHEV","Australia","LFP",0.303137115136042,2034,0.876982455362227
"PHEV","Australia","LFP",0.300905497610731,2035,0.860471329270292
"PHEV","Australia","LFP",0.299178246510984,2036,0.84719347761622
"PHEV","Australia","LFP",0.297748671112234,2037,0.835711874506837
"PHEV","Australia","LFP",0.297024818100909,2038,0.826678308697495
"PHEV","Australia","LFP",0.297297569414767,2039,0.820591896440027
"PHEV","Australia","LFP",0.296717734856008,2040,0.812505342269004
"PHEV","Australia","LFP",0.294625531154753,2041,0.79931068987538
"PHEV","Australia","LFP",0.292227635859486,2042,0.785079038896709
"PHEV","Australia","LFP",0.28956205188426,2043,0.769868107852414
"PHEV","Australia","LFP",0.286663386312202,2044,0.753732531254131
"PHEV","Australia","LFP",0.283563055388357,2045,0.736724695224067
"PHEV","Australia","LFP",0.280289484230807,2046,0.718895612557341
"PHEV","Australia","LFP",0.276868306400099,2047,0.700295818144888
"PHEV","Australia","LFP",0.273322564174007,2048,0.680976262530857
"PHEV","Australia","LFP",0.269672908138372,2049,0.660989178768165
"PHEV","Australia","LFP",0.265937793768627,2050,0.640388895549681
"PHEV","Australia","LMO",0.0461685452985433,2022,1.29715924008819
"PHEV","Australia","LMO",0.0454290527676838,2023,1.23769998780194
"PHEV","Australia","LMO",0.037732280486075,2024,1
"PHEV","Australia","LMO",0.034683551164662,2025,0.907729908228056
"PHEV","Australia","LMO",0.0288338058067031,2026,0.745092937278231
"PHEV","Australia","LMO",0.0249978533686301,2027,0.639531381216198
"PHEV","Australia","LMO",0.0218045153809817,2028,0.553469043886857
"PHEV","Australia","LMO",0.0214114703318175,2029,0.542234243067716
"PHEV","Australia","LMO",0.0200558246646475,2030,0.506708032556435
"PHEV","Australia","LMO",0.0198310079146027,2031,0.497439433542796
"PHEV","Australia","LMO",0.0194695023986038,2032,0.483688982560466
"PHEV","Australia","LMO",0.0194772975967246,2033,0.479510231147361
"PHEV","Australia","LMO",0.0192882913293608,2034,0.469627310714108
"PHEV","Australia","LMO",0.0179300356220298,2035,0.431514337667357
"PHEV","Australia","LMO",0.0175475675413056,2036,0.418193530488684
"PHEV","Australia","LMO",0.0174159585752268,2037,0.411397757771563
"PHEV","Australia","LMO",0.0173198182338379,2038,0.40569058567238
"PHEV","Australia","LMO",0.0172236734317913,2039,0.400100822227815
"PHEV","Australia","LMO",0.0171277712893647,2040,0.394722035265752
"PHEV","Australia","LMO",0.0168996360001505,2041,0.385860559163759
"PHEV","Australia","LMO",0.0166562748417426,2042,0.376597794303146
"PHEV","Australia","LMO",0.0164001515428718,2043,0.36696981327414
"PHEV","Australia","LMO",0.0161334803435832,2044,0.357010421253456
"PHEV","Australia","LMO",0.0158582443925814,2045,0.346751607572197
"PHEV","Australia","LMO",0.0155762132913327,2046,0.336223999811149
"PHEV","Australia","LMO",0.0152889600931349,2047,0.325457311083005
"PHEV","Australia","LMO",0.0149978778149469,2048,0.314480770172552
"PHEV","Australia","LMO",0.0147041953953084,2049,0.303323523531059
"PHEV","Australia","LMO",0.0144089929846461,2050,0.292014997692901
"PHEV","Australia","NMC 111",0.0617432871673783,2022,2.0391583266382
"PHEV","Australia","NMC 111",0.044381700664147,2023,1.42134577233358
"PHEV","Australia","NMC 111",0.0320995509648169,2024,1
"PHEV","Australia","NMC 111",0.0255146990398802,2025,0.784942120917035
"PHEV","Australia","NMC 111",0.0194215776441156,2026,0.589938962288129
"PHEV","Australia","NMC 111",0.0148928286451436,2027,0.447868412189118
"PHEV","Australia","NMC 111",0.00948641893733255,2028,0.283050087597245
"PHEV","Australia","NMC 111",0.00789266703048942,2029,0.234951557130523
"PHEV","Australia","NMC 111",0.00629643987624924,2030,0.186993462092532
"PHEV","Australia","NMC 111",0.00503548780940576,2031,0.148474225382092
"PHEV","Australia","NMC 111",0.0038720491058254,2032,0.113074921942537
"PHEV","Australia","NMC 111",0.00280318725312805,2033,0.0811213901924757
"PHEV","Australia","NMC 111",0.00173207108014837,2034,0.0495723372254594
"PHEV","Australia","NMC 111",0.00130295978219403,2035,0.0368603271710418
"PHEV","Australia","NMC 111",0.00104548454266221,2036,0.0292881608098585
"PHEV","Australia","NMC 111",0.000798902181744577,2037,0.0221831002286123
"PHEV","Australia","NMC 111",0.000565178463426732,2038,0.0155614944122686
"PHEV","Australia","NMC 111",0.000343286242572955,2039,0.00937376707033567
"PHEV","Australia","NMC 111",0.000127988119253019,2040,0.00346716308946823
"PHEV","Australia","NMC 111",8.29344376171252e-05,2041,0.00222588149949233
"PHEV","Australia","NMC 111",5.36814432276698e-05,2042,0.00142671810989412
"PHEV","Australia","NMC 111",3.47122621824924e-05,2043,0.000913018324782449
"PHEV","Australia","NMC 111",2.24260027942597e-05,2044,0.000583336025251147
"PHEV","Australia","NMC 111",1.4476636362151e-05,2045,0.000372087550277645
"PHEV","Australia","NMC 111",9.33820053189933e-06,2046,0.000236943128100393
"PHEV","Australia","NMC 111",6.01960520173052e-06,2047,0.00015062539218405
"PHEV","Australia","NMC 111",3.87800731780678e-06,2048,9.55843969461224e-05
"PHEV","Australia","NMC 111",2.49694415677403e-06,2049,6.05463202535383e-05
"PHEV","Australia","NMC 111",1.6069040514887e-06,2050,3.82803209108023e-05
"PHEV","Australia","NMC 622",0.315828859836279,2022,1.31228151740801
"PHEV","Australia","NMC 622",0.281015133110017,2023,1.13224264953972
"PHEV","Australia","NMC 622",0.255143763509618,2024,1
"PHEV","Australia","NMC 622",0.229314891753343,2025,0.887551256536353
"PHEV","Australia","NMC 622",0.211499980327852,2026,0.808252219159989
"PHEV","Australia","NMC 622",0.202486993705238,2027,0.766098078129924
"PHEV","Australia","NMC 622",0.193053392652858,2028,0.724690272248774
"PHEV","Australia","NMC 622",0.184256028579043,2029,0.690065399746081
"PHEV","Australia","NMC 622",0.1758926715483,2030,0.657193269162947
"PHEV","Australia","NMC 622",0.164210280472441,2031,0.609149457799787
"PHEV","Australia","NMC 622",0.153261701272752,2032,0.563083863952814
